longitude,latitude,flood_label,elevation,slope,aspect,flow_accumulation,twi,curvature,mean_annual_rainfall,mean_rainy_days,extreme_rain_freq,lulc,ndvi,soil_permeability,distance_to_river,distance_to_drainage,gpm_antecedent_rainfall
3.254012369430349,6.458302987884682,1,7.7300205,5.663383,138.62253,2.0553317,2.6998882,-1.128914,1551.5386,125.8,1.4,50.0,0.083863154,27.0,16900.043,340.71548,55.355
3.2607497340612452,6.520017247903693,1,19.16258,1.6738974,109.473816,1.0,3.902904,-0.4954547,1635.545,126.7,1.8,50.0,0.11257183,28.491093,11493.427,1237.9268,60.66
3.2769194091753966,6.48121002762973,1,2.5204833,2.9259214,118.21974,20.0,6.1161475,-0.61851376,1551.5386,125.8,1.4,50.0,0.32331237,30.095507,10946.217,469.42618,55.355
3.259671755720302,6.437821399406757,1,2.4735515,2.3316891,133.92572,2.491199,4.24071,0.54124266,1709.9641,123.4,1.7,50.0,0.16485998,23.0,10960.219,250.46887,55.355
3.251856412748462,6.46692681461223,1,9.243403,3.258301,216.08769,5.0130005,4.4310036,-1.0946507,1551.5386,125.8,1.4,50.0,0.18701299,29.0,19964.256,33.85398,55.355
3.287699192584831,6.465848836271286,1,9.520866,1.7064584,121.78777,1.0,3.7918415,0.8183429,1551.5386,125.8,1.4,50.0,0.07963105,23.107368,5010.332,345.77454,55.355
3.2246374596396405,6.472586200902183,1,8.3435,3.1605678,186.91125,1.0,3.1006796,1.2000711,1572.0745,124.3,1.3,50.0,0.36892712,31.00489,20160.105,812.1717,55.355
3.2922806005338408,6.504117067374778,1,3.6510158,2.0244696,166.3206,2.7538507,4.5497823,-0.9228316,1635.545,126.7,1.8,50.0,0.209695,28.0,2387.9438,219.19827,60.66
3.2995569543352086,6.493337283965344,1,1.2369137,3.1285522,90.04872,237.49013,8.162145,0.79398996,1551.5386,125.8,1.4,50.0,0.16138008,27.037039,0.0,307.17346,55.6903
3.235147748463839,6.453991074520909,1,4.4163737,1.6961055,192.45724,1.3544812,3.922289,-0.55434126,1572.0745,124.3,1.3,50.0,0.30913153,27.318085,9550.079,462.11896,55.355
3.2553598423565284,6.431892518531568,1,1.124046,3.1074264,202.82481,1.0,3.0363953,1.0180521,1709.9641,123.4,1.7,50.0,0.15481171,22.0,7103.175,98.16532,55.355
3.2742244633230384,6.523251182926524,1,7.3081813,2.6556406,170.45827,2.0,4.1603446,1.211812,1635.545,126.7,1.8,50.0,0.2513755,30.5,15036.189,995.3253,60.66
3.289585654681482,6.465848836271286,1,8.548161,3.2605085,158.98878,1.0,3.0288,1.42833,1551.5386,125.8,1.4,50.0,0.17349464,23.718487,4037.7993,291.3459,55.355
3.2416156185094995,6.476628619680721,1,12.170307,2.048414,143.41313,1.7459368,4.186356,-1.6075655,1572.0745,124.3,1.3,10.0,0.5789229,27.431936,18055.68,314.20047,55.355
3.281500817124406,6.431084034775861,1,3.0687382,3.9094198,119.67978,61.0,6.897357,-1.0018258,1709.9641,123.4,1.7,50.0,0.18056889,24.201607,17042.404,49.078007,55.355
3.2742244633230384,6.456686020373267,1,8.258759,2.1803725,191.3134,1.0,3.3705523,-1.4855227,1551.5386,125.8,1.4,50.0,0.1239257,26.0,13815.598,575.70984,55.355
3.239459661827613,6.490911832698221,1,9.697042,3.2043664,188.54907,1.0,2.9879284,-1.2019708,1572.0745,124.3,1.3,10.0,0.67785573,30.0,10039.853,748.8864,55.355
3.297131503068086,6.510315442835203,1,6.538329,2.79342,131.90346,4.0,4.6614976,-0.54952145,1635.545,126.7,1.8,50.0,0.2305413,27.617682,1480.777,486.41425,60.66
3.2399986509980843,6.502230605278127,1,4.250897,3.2592435,180.62984,1.0,2.971405,1.8159008,1690.8632,125.5,2.0,50.0,0.34349227,32.0,3527.6624,1118.4108,60.66
3.2532038856746412,6.455877536617559,1,8.418925,2.846356,228.70319,1.0,3.1882925,-1.4880899,1551.5386,125.8,1.4,50.0,0.13650161,27.186443,15384.176,426.0982,55.355
3.263175185328368,6.45453006369138,1,8.6743,2.430996,131.02975,5.1071115,3.877178,-2.1541157,1551.5386,125.8,1.4,50.0,0.07130263,26.5,18815.473,583.0833,55.355
3.258324282794123,6.456686020373267,1,4.775317,2.7998211,116.516464,14.663878,5.1531672,1.9628947,1551.5386,125.8,1.4,50.0,0.29625002,26.347153,17351.912,435.70465,55.355
3.2629056907431324,6.456686020373267,1,5.9922276,2.703544,195.26724,2.1798398,3.3314025,-1.0728258,1551.5386,125.8,1.4,50.0,0.1453673,24.5,19336.348,537.53,55.355
3.2812313225391705,6.519747753318458,1,12.563545,2.6430087,144.42365,2.0,3.856914,-1.2184373,1635.545,126.7,1.8,30.0,0.5383672,30.298393,10615.417,777.2291,60.66
3.2831177846358215,6.510045948249967,1,9.509255,1.844094,146.43509,3.4518998,4.8114967,-0.55002195,1635.545,126.7,1.8,50.0,0.21205655,29.50774,7462.624,453.82654,60.66
3.2812313225391705,6.436743421065814,1,1.1342497,4.0967097,130.48813,3.0,3.8072515,1.290635,1709.9641,123.4,1.7,50.0,0.191048,25.469952,17632.682,113.95178,55.355
3.2510479289927545,6.455069052861852,1,4.69317,3.1881144,141.99591,1.0,2.994981,3.3087912,1551.5386,125.8,1.4,50.0,0.11496053,27.5,14116.888,454.64166,55.355
3.2944365572157275,6.513279883272797,1,4.579393,2.7312593,89.08556,2.725959,4.2710114,-0.5065406,1635.545,126.7,1.8,50.0,0.37767628,30.0,3109.7256,532.7838,60.66
3.248622477725632,6.453721579935673,1,6.3767653,2.5605564,140.31209,2.0886202,4.0834556,1.1735352,1572.0745,124.3,1.3,50.0,0.081651114,26.765104,13076.103,485.50146,55.355
3.283926268391529,6.498727175670061,1,0.33386022,2.6132963,169.35258,2.0,3.902118,1.5452613,1551.5386,125.8,1.4,30.0,0.31326273,29.5,6896.3833,205.84921,57.40636
3.2774583983458685,6.49684071357341,1,6.2964025,3.5034325,184.4896,1.0,2.996924,-1.4500102,1551.5386,125.8,1.4,50.0,0.15710613,31.0,10402.947,383.94894,55.355
3.2378426943161975,6.5240596666822315,1,12.724321,2.028306,132.924,6.321692,5.2157054,1.6280984,1690.8632,125.5,2.0,50.0,0.13705584,27.5,3650.4792,1834.7134,60.66
3.2693735607887926,6.4922593056244,1,4.6611977,2.8189397,117.59843,1.0,3.3094647,-0.03368188,1551.5386,125.8,1.4,10.0,0.5414959,32.5,14911.387,624.7379,55.355
3.2855432359029444,6.511662915761382,1,9.131001,1.9938004,113.91894,1.0,3.4299242,1.6498997,1635.545,126.7,1.8,50.0,0.25536853,29.0,6219.7217,471.48227,60.66
3.3019824056023315,6.506542518641901,1,5.177806,3.6525748,210.64508,1.0,2.8363326,0.57527685,1885.315,128.6,3.4,50.0,0.11709602,27.877628,1005.6227,497.13217,61.32274
3.2982094814090295,6.452104612424257,1,8.380674,5.925593,240.37242,6.0,4.1699157,-4.2941146,1551.5386,125.8,1.4,30.0,0.22835065,23.419827,4928.618,364.2409,55.355
3.228140889247707,6.45129612866855,1,3.2561245,2.2553077,103.67162,7.0,5.3117957,0.0025434569,1572.0745,124.3,1.3,50.0,0.2212176,25.5,7977.5254,355.1333,55.355
3.27476345249351,6.4523741070094935,1,6.0254264,3.0688531,185.86304,2.60864,4.058087,-1.5357904,1551.5386,125.8,1.4,50.0,0.26069248,25.88603,14676.569,438.77322,55.355
3.3014434164318596,6.505464540300958,1,6.1896324,2.7749257,208.8217,1.0,3.1528664,-0.49650294,1885.315,128.6,3.4,50.0,0.1353933,29.5,621.4333,438.02304,61.118103
3.297400997653322,6.440516345259116,1,4.6304016,3.1207356,150.21613,10.0,5.484653,-2.1831732,1709.9641,123.4,1.7,10.0,0.42735043,26.0,8455.42,76.087746,55.355
3.2920111059486046,6.482018511385438,1,4.242874,2.143807,136.78241,1.0,3.6832056,1.5017773,1551.5386,125.8,1.4,50.0,0.14734145,23.5,2590.272,68.78903,55.355
3.312223199841294,6.438090893991993,1,0.6016313,5.2143693,125.00949,1.0,2.4963317,0.6646404,1685.709,123.2,1.7,50.0,0.08143547,21.632687,2137.7905,54.34562,62.36625
3.231374824270537,6.420304251366427,1,4.7424364,2.8693743,143.2119,1.0,3.1236029,2.1297362,1748.6932,122.2,2.3,10.0,0.53917336,20.887007,4332.554,143.22037,55.355
3.2532038856746412,6.495493240647231,1,5.212473,4.232553,220.85405,1.0,2.740458,-0.080303356,1551.5386,125.8,1.4,50.0,0.2571452,33.023666,9999.514,847.1249,55.355
3.2720685066411512,6.477706598021664,1,1.3860635,2.5297928,179.09561,1.0,3.2326112,1.260653,1551.5386,125.8,1.4,30.0,0.27622843,29.817146,13408.573,627.7701,55.355
3.261558217816953,6.446175731549069,1,6.5714602,2.2501879,224.11293,1.9644603,3.9746659,0.096678264,1709.9641,123.4,1.7,50.0,0.098559245,28.5,14869.309,467.92438,55.355
3.314109661937945,6.441863818185295,1,4.8300433,3.75155,142.76299,395.08646,7.3587723,-2.0846958,1685.709,123.2,1.7,50.0,0.07802716,23.5,90.48888,78.8452,62.36625
3.310067243159407,6.449948655742371,1,5.7960367,3.0111823,125.223755,1.8797956,3.5164924,-2.5011163,1509.2141,124.8,1.2,50.0,0.10304557,21.892431,1369.1897,105.38392,62.36625
3.2658701311807268,6.5165138182956275,1,20.348858,3.2187078,179.28119,1.5231022,3.3554652,-3.742424,1635.545,126.7,1.8,50.0,0.16787265,27.084862,13810.955,1021.70624,60.66
3.2922806005338408,6.511662915761382,1,10.904091,3.7267478,105.8117,1.0,2.8119402,-2.628913,1635.545,126.7,1.8,50.0,0.20967741,29.0,3107.1284,454.0031,60.66
3.3170741023755395,6.420304251366427,1,0.5913043,3.1587102,201.46793,1.0,3.1265187,2.9279654,1685.709,123.2,1.7,10.0,0.4485437,22.661018,7974.02,59.21701,62.36625
3.281500817124406,6.519478258733222,1,12.563545,2.6430087,144.42365,2.0,3.856914,-1.2184373,1635.545,126.7,1.8,30.0,0.5383672,30.298393,10615.417,777.2291,60.66
3.23380027553766,6.443211291111474,1,5.075062,1.4405392,151.4251,1.9959849,4.560839,-0.9088676,1748.6932,122.2,2.3,50.0,0.19738136,28.552244,3458.013,105.0781,55.355
3.221673019202046,6.510584937420439,1,3.5424256,2.818303,237.88203,6.0,4.9427896,-0.07200613,1690.8632,125.5,2.0,50.0,0.23416726,34.5,5683.215,1620.2609,60.66
3.2817703117096424,6.438629883162465,1,1.805181,4.173162,226.35947,1.0,2.7644274,2.1467197,1709.9641,123.4,1.7,30.0,0.29495615,28.0,16638.455,80.56843,55.355
3.231913813441009,6.514357861613741,1,2.891093,1.8480842,149.96996,2.0,4.2702427,-0.72454363,1690.8632,125.5,2.0,50.0,0.20664206,32.953583,950.7703,1574.7338,60.66
3.2478139939699244,6.455069052861852,1,6.556439,2.993932,217.34822,3.0,4.167317,-0.6776053,1572.0745,124.3,1.3,50.0,0.10315789,26.132217,13109.819,458.19516,55.355
3.2699125499592645,6.514627356198976,1,17.144426,2.723838,215.29404,1.9304893,3.9051692,0.19531554,1635.545,126.7,1.8,50.0,0.13884464,29.0,15435.106,890.37494,60.66
3.216552622082565,6.476089630510249,1,9.215422,1.3936766,125.3766,1.3154141,4.2162814,0.45851326,1572.0745,124.3,1.3,30.0,0.5215526,30.870497,21660.986,842.2588,55.355
3.3165351132050676,6.437821399406757,1,-2.1189837,5.3125954,123.44516,94.95082,5.2882304,5.161348,1685.709,123.2,1.7,50.0,0.086431295,18.412123,417.3677,53.38515,62.36625
3.2831177846358215,6.490911832698221,1,1.6325489,3.2384567,139.42407,5.5481005,4.725855,2.149553,1551.5386,125.8,1.4,30.0,0.31408954,28.691963,7397.321,173.83925,55.355
3.2610192286464814,6.4561470312027955,1,3.9616117,2.771509,147.62453,22.0,6.429219,-0.11405992,1551.5386,125.8,1.4,50.0,0.2156013,25.0,18388.643,480.89328,55.355
3.28581273048818,6.455608042032324,1,5.429063,3.7007635,132.76974,1.0,2.8653808,0.69900435,1551.5386,125.8,1.4,50.0,0.22950427,24.923576,8833.582,445.62766,55.355
3.268834571618321,6.453182590765201,1,6.926322,2.3066103,182.64473,1.9113797,4.096489,0.18397847,1551.5386,125.8,1.4,50.0,0.22773394,25.412325,17402.518,576.8871,55.355
3.3014434164318596,6.439977356088644,1,5.9065475,1.824011,148.48242,4.0,5.235014,-1.2786012,1685.709,123.2,1.7,30.0,0.2889395,25.5,6474.3364,36.32451,58.500057
3.284195762976765,6.455608042032324,1,8.689627,3.7728217,184.50714,1.2945907,2.991386,-1.7281781,1551.5386,125.8,1.4,50.0,0.2360116,24.5,9531.315,445.4146,55.355
3.303060383943275,6.52352067751176,1,22.083658,2.1495764,145.66641,1.0,3.6059947,-1.7780801,1885.315,128.6,3.4,50.0,0.16628176,29.0,1743.1554,942.22577,61.52737
3.272876990396859,6.465579341686051,1,11.785306,2.2682908,196.93213,1.0,3.3448546,-1.0499047,1551.5386,125.8,1.4,50.0,0.12102329,26.0,12952.696,701.93414,55.355
3.232991791781952,6.4825575005559095,1,4.581932,2.6297965,179.4335,12.461857,5.353484,0.4491875,1572.0745,124.3,1.3,10.0,0.5711522,32.367786,14845.099,680.01044,55.355
3.28581273048818,6.502500099863363,1,5.1484413,2.3697784,188.64569,1.0,3.2777429,1.2311904,1635.545,126.7,1.8,50.0,0.33527422,28.5,5894.508,206.76822,60.66
3.237303705145726,6.449679161157135,1,4.4276776,1.5164452,125.29466,1.054988,4.0691404,-0.89694256,1748.6932,122.2,2.3,50.0,0.13543208,26.991486,7375.4854,338.27725,55.355
3.2717990120559155,6.421921218877841,1,6.0912848,4.0026965,185.38832,1.0,2.758013,-2.0535383,1709.9641,123.4,1.7,50.0,0.39547992,19.66671,9609.135,180.45192,55.355
3.297400997653322,6.506812013227137,1,2.9221122,2.161926,177.2669,326.0,9.183407,0.100965,1635.545,126.7,1.8,50.0,0.103684664,28.5,0.0,387.71716,60.66
3.285273741317708,6.459380966225626,1,6.5274973,3.2227244,175.98962,1.0,3.0282094,0.2054121,1551.5386,125.8,1.4,50.0,0.11734519,24.5,7864.1904,530.3431,55.355
3.247005510214217,6.475820135925013,1,8.011511,2.425847,167.59619,1.0,3.4749095,-0.5136732,1572.0745,124.3,1.3,50.0,0.1363008,29.5,18808.0,185.62712,55.355
3.2588632719645942,6.4674658037827015,1,9.090898,2.449583,207.63435,2.0294557,3.7053192,0.08379871,1551.5386,125.8,1.4,50.0,0.46693692,26.0,20923.406,217.52348,55.355
3.239459661827613,6.516244323710391,1,6.465126,1.7922578,151.9552,3.8613868,4.72807,-0.49596983,1690.8632,125.5,2.0,50.0,0.18801996,27.054388,1556.1008,1557.7002,60.66
3.2214035246168105,6.439977356088644,1,1.0726888,3.1625116,172.28842,192.0,8.249653,0.66913164,1748.6932,122.2,2.3,30.0,0.34305325,23.5,5319.4634,63.97381,55.355
3.222481502957754,6.460458944566569,1,6.235352,2.7919416,148.22556,4.0,4.6737475,3.4442625,1572.0745,124.3,1.3,50.0,0.12484118,26.750662,13521.924,524.5561,55.355
3.2534733802598774,6.498188186499589,1,5.754825,1.7053783,175.91995,1.0,3.671169,0.579158,1551.5386,125.8,1.4,50.0,0.24149574,32.86117,8921.802,936.4049,56.343372
3.223559481298697,6.506542518641901,1,2.8732436,1.4160032,110.99454,3.0,5.199516,-0.18405317,1690.8632,125.5,2.0,50.0,0.29475662,34.0,6498.276,1486.9648,60.66
3.2402681455833204,6.462884395833692,1,9.768102,5.105022,158.41882,1.6861641,2.960244,-0.640436,1572.0745,124.3,1.3,50.0,0.26673326,28.0,14991.545,365.91098,55.355
3.221942513787282,6.494684756891523,1,3.6323833,3.5523245,136.67917,31.0,6.3545175,1.0021237,1572.0745,124.3,1.3,50.0,0.22683488,30.5,12037.327,1207.6677,55.355
3.298478975994265,6.4434807856967105,1,6.0635853,2.2652984,165.58728,8.0,5.4910345,-1.32332,1709.9641,123.4,1.7,10.0,0.5599379,25.5,7881.38,175.65305,55.355
3.267217604106906,6.445906236963833,1,2.9230149,2.548437,109.616745,1.5164412,3.5699625,0.04934594,1709.9641,123.4,1.7,50.0,0.11925538,27.239786,16936.033,369.04962,55.355
3.291472116778133,6.509776453664731,1,11.698225,2.6340628,115.59499,1.0,3.281495,-2.4017167,1635.545,126.7,1.8,30.0,0.5093004,27.446712,3052.8206,390.71252,60.66
3.2472750047994525,6.515435839954684,1,13.014169,2.5098326,174.0745,1.0,3.2234094,-0.848519,1690.8632,125.5,2.0,50.0,0.17945856,27.5,3407.7637,1500.2108,60.66
3.3017129110170957,6.4472537098900125,1,3.3614085,3.532692,136.45831,2.0,3.6296322,3.3310623,1685.709,123.2,1.7,50.0,0.18629114,23.682434,5624.8745,265.32346,59.904938
3.268834571618321,6.465579341686051,1,5.405897,2.1290026,191.99187,1.0,3.40904,1.8541446,1551.5386,125.8,1.4,50.0,0.3356894,28.56162,15450.081,553.39136,55.355
3.2251764488101125,6.479593060118315,1,10.770124,3.3831573,142.17966,1.7107788,3.4551444,-2.3592815,1572.0745,124.3,1.3,50.0,0.3344965,29.0,17494.646,843.4338,55.355
3.25266489650417,6.46234540666322,1,10.367066,3.8863108,162.38324,1.0,2.8075254,-0.870084,1551.5386,125.8,1.4,50.0,0.123580925,26.569859,17794.426,214.4882,55.355
3.3133011781822375,6.448870677401428,1,4.475542,8.145381,228.12386,560.0,8.530932,-2.40231,1685.709,123.2,1.7,80.0,0.103345565,21.0,0.0,93.51391,62.36625
3.240537640168556,6.5127408941023255,1,15.998209,3.030395,132.69499,29.637268,3.812787,0.068396695,1690.8632,125.5,2.0,50.0,0.17261904,29.982653,0.0,1433.9702,60.66
3.241076629339028,6.491181327283457,1,8.914159,2.8150833,194.61623,1.4146947,3.4762728,1.0135337,1572.0745,124.3,1.3,10.0,0.69171715,29.07783,9538.915,765.60266,55.355
3.2755719362492175,6.500883132351948,1,8.861771,2.899706,148.98329,1.0,3.1140137,-0.3334582,1635.545,126.7,1.8,50.0,0.15915915,29.5,11404.822,482.4813,59.53234
3.314379156523181,6.438899377747701,1,-0.18063177,3.5920646,216.50339,1.0,2.9393861,2.7006812,1685.709,123.2,1.7,50.0,0.17476255,20.916008,1364.5011,80.530304,62.36625
3.2739549687378022,6.434317969798691,1,4.697817,1.7508386,223.43884,1.0,3.5916104,-0.114975125,1709.9641,123.4,1.7,60.0,0.15696508,19.0,14870.491,93.52852,55.355
3.2494309614813393,6.454260569106145,1,6.1590824,2.1120963,164.298,2.6900368,4.4244637,0.8322569,1572.0745,124.3,1.3,50.0,0.12215026,27.067984,13784.02,454.64166,55.355
3.226254427151056,6.457494504128975,1,3.7738583,2.2077453,176.59949,4.0,4.7057433,0.3451575,1572.0745,124.3,1.3,50.0,0.1102439,27.26404,11592.619,562.56384,55.355
3.2771889037606328,6.453721579935673,1,4.581109,2.2835066,148.63115,1.9113797,3.979551,1.23266,1551.5386,125.8,1.4,30.0,0.55514264,24.5441,13280.066,451.0659,55.355
3.265331142010255,6.436473926480578,1,0.41286477,1.7709347,116.41679,1.0,3.6895854,-0.2826864,1709.9641,123.4,1.7,50.0,0.31164095,20.096115,12926.653,233.05434,55.355
3.2529343910894055,6.468274287538409,1,8.573215,4.190216,130.70891,6.0,4.514576,-2.7450476,1551.5386,125.8,1.4,50.0,0.20056354,29.427624,20927.814,35.780087,55.355
3.3089892648184636,6.445097753208126,1,4.0051665,3.0360863,172.37506,1.0,3.0598416,1.4489483,1685.709,123.2,1.7,50.0,0.2603381,25.5,1870.1273,201.07135,62.36625
3.3089892648184636,6.438090893991993,1,1.3573228,4.063181,137.86278,1.0267382,3.1109285,0.700894,1685.709,123.2,1.7,50.0,0.024204789,20.5,2815.521,28.433662,62.36625
3.2607497340612452,6.462075912077984,1,8.0823145,3.3141127,147.40845,1.0025002,2.8959877,0.017750803,1551.5386,125.8,1.4,50.0,0.11697861,26.930141,20147.957,348.53406,55.355
3.3057553297956335,6.459650460810861,1,5.204755,4.5494227,200.58557,545.0,9.042009,-1.7903936,1509.2141,124.8,1.2,50.0,0.09399773,21.495512,0.0,116.06548,62.36625
3.23380027553766,6.477437103436428,1,3.6291265,3.8729787,139.22762,8.024091,4.48314,3.527209,1572.0745,124.3,1.3,30.0,0.5356601,30.0,17724.564,559.57764,55.355
3.2305663405148293,6.476089630510249,1,9.415723,2.4129436,189.77916,2.0,4.00316,0.8482323,1572.0745,124.3,1.3,50.0,0.25159642,29.476698,18482.854,631.9399,55.355
3.3000959435056805,6.508159486153316,1,2.9336748,3.360326,128.87938,166.20322,6.4696164,0.49394813,1635.545,126.7,1.8,50.0,0.1036116,27.636723,120.49555,471.0113,60.91347
3.2532038856746412,6.417609305514068,1,3.0112824,3.1275144,140.22997,1.0,3.1540105,-0.95910317,1709.9641,123.4,1.7,95.0,0.45105422,20.152578,884.193,184.92258,55.355
3.2267934163215273,6.504386561960014,1,1.8717542,2.4492626,170.54527,4.7154408,4.435641,1.972469,1690.8632,125.5,2.0,50.0,0.3701367,33.36919,6397.564,1361.8816,60.66
3.2327222971967164,6.482018511385438,1,4.4151225,1.9908824,108.19396,22.0,6.6356826,-0.25351873,1572.0745,124.3,1.3,10.0,0.5503015,31.600334,15336.345,662.001,55.355
3.321116521154077,6.441324829014824,1,5.706256,3.195934,162.78514,287.0315,6.2672744,-2.4103348,1685.709,123.2,1.7,50.0,0.08298353,21.26872,142.06285,97.235214,62.36625
3.263444679913604,6.439438366918172,1,0.10940999,2.8581445,185.59886,26.539246,6.2965155,3.042577,1709.9641,123.4,1.7,50.0,0.19681457,23.53349,13128.473,314.6362,55.355
3.226254427151056,6.504117067374778,1,3.6492224,2.3433769,141.79137,4.7154408,4.46491,-1.0198022,1690.8632,125.5,2.0,50.0,0.3701367,33.36919,6397.564,1361.8816,60.66
3.228140889247707,6.441863818185295,1,0.47831842,3.1517336,191.84521,6.619771,4.5559225,1.4172231,1748.6932,122.2,2.3,50.0,0.16747968,23.0,3065.9116,54.570667,55.355
3.257515799038415,6.445636742378597,1,4.4032793,2.0210025,139.28346,2.7402842,4.4274983,0.52277726,1709.9641,123.4,1.7,50.0,0.29886755,28.063166,13077.653,373.7415,55.355
3.2885076763405388,6.478515081777371,1,4.3089023,2.565355,141.67421,1.0220904,3.2813432,1.0933638,1551.5386,125.8,1.4,50.0,0.20040841,23.5,4391.695,105.23817,55.355
3.2817703117096424,6.433239991457747,1,0.17012878,6.228809,155.37184,54.10717,6.1106253,2.6209307,1709.9641,123.4,1.7,30.0,0.2908497,26.200401,17630.959,60.499245,55.355
3.220325546275867,6.446984215304776,1,2.6866891,4.9948025,234.47574,1.0,2.5954661,0.78427017,1748.6932,122.2,2.3,50.0,0.17819068,27.5,7693.167,190.97023,55.355
3.22921886758865,6.441324829014824,1,-0.28329566,3.4044988,150.30936,2.0249405,3.5986977,0.60336983,1748.6932,122.2,2.3,30.0,0.12430081,22.540295,2455.4846,25.966295,55.355
3.282039806294878,6.502230605278127,1,7.1737003,1.8531644,166.87675,1.0,3.7192638,-1.1548381,1635.545,126.7,1.8,50.0,0.13028535,30.0,7898.259,302.85294,60.66
3.2637141744988396,6.500613637766712,1,7.6852856,2.9121928,206.75587,4.6187077,4.674885,-2.139463,1635.545,126.7,1.8,50.0,0.24050634,30.0,12903.829,877.1302,59.53234
3.259402261135066,6.503039089033835,1,9.362399,4.296558,184.19626,16.0,5.4307027,-3.4475894,1635.545,126.7,1.8,30.0,0.5542356,29.174952,10523.653,1020.34564,60.66
3.2836567738062934,6.49684071357341,1,3.516145,3.7589173,185.7575,2.0,3.5437334,-2.2486546,1551.5386,125.8,1.4,50.0,0.27548945,29.5,6896.3833,204.75381,55.355
3.22598493256582,6.463153890418928,1,10.868404,2.2046382,191.0965,1.0,3.4412565,1.5103041,1572.0745,124.3,1.3,50.0,0.32636112,29.412792,14563.779,674.1187,55.355
3.285273741317708,6.498457681084825,1,1.104147,4.5827036,220.02425,2.0,3.3500106,2.9855988,1551.5386,125.8,1.4,50.0,0.31875,28.977228,6395.4453,176.1492,57.40636
3.3038688676989825,6.509776453664731,1,6.1276784,2.54109,192.77861,306.83505,8.796208,0.11561399,1885.315,128.6,3.4,50.0,0.08259587,29.596958,124.24638,600.4272,61.681248
3.244310564361858,6.460458944566569,1,14.567837,3.5498853,197.27895,2.0,3.6045325,-4.6731067,1572.0745,124.3,1.3,50.0,0.25380424,28.284796,14499.395,326.2094,55.355
3.2647921528397834,6.458841977055154,1,4.4870224,2.0647957,214.38425,6.6475096,5.2589602,0.8970838,1551.5386,125.8,1.4,10.0,0.6564902,23.0,18007.227,522.8804,55.355
3.282039806294878,6.438629883162465,1,1.805181,4.173162,226.35947,1.0,2.7644274,2.1467197,1709.9641,123.4,1.7,30.0,0.29495615,28.0,16638.455,80.56843,55.355
3.2548208531860565,6.460189449981334,1,8.22616,2.7077236,163.20284,12.0,5.7532144,-1.4338365,1551.5386,125.8,1.4,50.0,0.16256984,27.0,18010.047,290.28745,55.355
3.2664091203511982,6.4523741070094935,1,11.441974,4.8929763,198.18692,9.0583,4.099552,-3.8061173,1551.5386,125.8,1.4,50.0,0.29612404,25.112078,18670.898,573.18695,55.355
3.263983669084076,6.474472662998834,1,6.6141396,3.1935763,120.191055,3.0,4.214658,-1.744296,1551.5386,125.8,1.4,10.0,0.5463975,28.53353,17917.014,432.77225,55.355
3.2769194091753966,6.481479522214966,1,2.5204833,2.9259214,118.21974,20.0,6.1161475,-0.61851376,1551.5386,125.8,1.4,50.0,0.40330383,30.30777,10949.659,461.02515,55.355
3.2758414308344532,6.4410553344295876,1,1.6237469,1.8735455,108.52205,1.980582,4.2324886,0.38106245,1709.9641,123.4,1.7,50.0,0.2179852,25.27428,18323.309,215.3942,55.355
3.298478975994265,6.488216886845862,1,2.6911812,1.8598228,115.15431,477.6995,9.757578,-0.636551,1551.5386,125.8,1.4,60.0,0.1712816,26.0,0.0,237.8885,55.355
3.2585937773793585,6.457225009543739,1,6.455428,1.9255539,154.22322,14.663878,5.4985995,0.5288462,1551.5386,125.8,1.4,50.0,0.36235037,25.925451,18059.281,423.1134,55.355
3.242424102265207,6.464770857930343,1,12.528433,3.5514631,184.05424,1.0,2.9415894,-1.4045225,1572.0745,124.3,1.3,50.0,0.25724906,28.5,16404.932,257.70645,55.355
3.265331142010255,6.454260569106145,1,8.832909,1.8503678,150.62668,4.2883744,4.1316285,-1.3865907,1551.5386,125.8,1.4,50.0,0.16283071,26.5,18800.043,621.89545,55.355
3.2680260878626135,6.514357861613741,1,14.994933,3.7374182,203.34972,2.0,3.7472296,-4.140197,1635.545,126.7,1.8,50.0,0.12053148,29.0,14620.187,919.4466,60.66
3.226254427151056,6.472316706316947,1,11.330763,1.8716853,165.49738,1.0,3.5587103,-0.69208205,1572.0745,124.3,1.3,50.0,0.32113138,31.145813,20037.63,752.4328,55.355
3.2623667015726605,6.503039089033835,1,4.6105666,2.9218822,156.37372,13.584072,5.6048994,-1.4750056,1635.545,126.7,1.8,50.0,0.12242563,29.973276,11970.675,936.4621,60.66
3.2435020806061505,6.446984215304776,1,4.4151573,3.0568013,109.83353,12.0,5.7535267,0.07954555,1748.6932,122.2,2.3,30.0,0.24223436,28.06142,8124.932,382.60974,55.355
3.2661396257659625,6.432970496872512,1,4.319538,1.4559836,134.6957,1.0557064,4.1052165,-1.625001,1709.9641,123.4,1.7,50.0,0.12092605,19.852507,11478.659,144.00804,55.355
3.244580058947094,6.460997933737041,1,14.567837,3.5498853,197.27895,2.0,3.6045325,-4.6731067,1572.0745,124.3,1.3,30.0,0.24261719,28.5,14947.77,301.3751,55.355
3.3208470265688415,6.44024685067388,1,3.7070746,3.8177974,186.7974,292.67526,6.287339,0.63457066,1685.709,123.2,1.7,50.0,0.10935349,20.210314,142.06285,88.42882,62.36625
